Participant	Recording	Case	Stimul	Timestamp	Fixation_X	Fixation_Y	File	Right_eye_normalized	Left_eye_normalized	Rage-Net_X	Rage-Net_Y
P27	Recording30	case_6	Top left	423634646	172.0	132.0	4196.jpg	4196_right_eye.jpg	4196_left_eye.jpg	48.633236	178.33041
P27	Recording30	case_6	Top center	424587833	937.0	119.0	4197.jpg	4197_right_eye.jpg	4197_left_eye.jpg	823.70355	330.807
P27	Recording30	case_6	Middle center	425564343	937.0	574.0	4198.jpg	4198_right_eye.jpg	4198_left_eye.jpg	934.1688	771.0304
P27	Recording30	case_6	Middle right	426644164	1551.0	598.0	4199.jpg	4199_right_eye.jpg	4199_left_eye.jpg	1812.2985	835.2042
P27	Recording30	case_6	Bottom right	427564014	1719.0	953.0	4200.jpg	4200_right_eye.jpg	4200_left_eye.jpg	1869.7263	1030.7418
P27	Recording30	case_6	Bottom left	428610510	134.0	943.0	4201.jpg	4201_right_eye.jpg	4201_left_eye.jpg	47.770947	995.0981
P27	Recording30	case_6	Top right	429610347	1726.0	148.0	4202.jpg	4202_right_eye.jpg	4202_left_eye.jpg	1873.9689	206.68999
P27	Recording30	case_6	Middle center	430526878	944.0	564.0	4203.jpg	4203_right_eye.jpg	4203_left_eye.jpg	857.43964	766.594
P27	Recording30	case_6	Top left	431540040	163.0	133.0	4204.jpg	4204_right_eye.jpg	4204_left_eye.jpg	74.36743	278.18872
P27	Recording30	case_6	Top right	432546540	1719.0	150.0	4205.jpg	4205_right_eye.jpg	4205_left_eye.jpg	1868.8248	198.6158
P27	Recording30	case_6	Bottom center	433523054	940.0	953.0	4206.jpg	4206_right_eye.jpg	4206_left_eye.jpg	1006.1945	1035.3302
P27	Recording30	case_6	Top center	434459459	937.0	141.0	4207.jpg	4207_right_eye.jpg	4207_left_eye.jpg	867.6503	291.14606
P27	Recording30	case_6	Bottom right	435356073	1720.0	950.0	4208.jpg	4208_right_eye.jpg	4208_left_eye.jpg	1889.462	1045.9601
P27	Recording30	case_6	Bottom left	436305812	131.0	936.0	4209.jpg	4209_right_eye.jpg	4209_left_eye.jpg	22.811077	1022.25415
P27	Recording30	case_6	Middle left	437242438	155.0	559.0	4210.jpg	4210_right_eye.jpg	4210_left_eye.jpg	37.67478	734.2883
P27	Recording30	case_6	Middle right	438178844	1715.0	581.0	4211.jpg	4211_right_eye.jpg	4211_left_eye.jpg	1850.7134	624.10205
P28	Recording31	case_1	Top left	114537474	142.0	95.0	4212.jpg	4212_right_eye.jpg	4212_left_eye.jpg	276.24686	454.81778
P28	Recording31	case_1	Bottom center	116137213	939.0	937.0	4213.jpg	4213_right_eye.jpg	4213_left_eye.jpg	1083.8252	1069.5726
P28	Recording31	case_1	Middle right	117706956	1742.0	563.0	4214.jpg	4214_right_eye.jpg	4214_left_eye.jpg	1677.0464	916.00464
P28	Recording31	case_1	Top center	119256595	948.0	123.0	4215.jpg	4215_right_eye.jpg	4215_left_eye.jpg	790.60425	536.3835
P28	Recording31	case_1	Bottom left	120809672	143.0	938.0	4216.jpg	4216_right_eye.jpg	4216_left_eye.jpg	405.1451	1060.6133
P28	Recording31	case_1	Middle center	122489413	942.0	559.0	4217.jpg	4217_right_eye.jpg	4217_left_eye.jpg	1033.9883	988.6593
P28	Recording31	case_1	Bottom right	124015795	1733.0	947.0	4218.jpg	4218_right_eye.jpg	4218_left_eye.jpg	1542.2104	1066.3011
P28	Recording31	case_1	Middle left	125585654	145.0	544.0	4219.jpg	4219_right_eye.jpg	4219_left_eye.jpg	199.67088	926.4501
P28	Recording31	case_1	Top right	127641849	1750.0	147.0	4220.jpg	4220_right_eye.jpg	4220_left_eye.jpg	1659.4994	406.2172
P28	Recording31	case_1	Top right	129888163	1751.0	153.0	4221.jpg	4221_right_eye.jpg	4221_left_eye.jpg	1706.5139	437.0747
P28	Recording31	case_1	Bottom left	131651322	115.0	877.0	4222.jpg	4222_right_eye.jpg	4222_left_eye.jpg	409.45694	1044.7533
P28	Recording31	case_1	Middle center	133561092	941.0	561.0	4223.jpg	4223_right_eye.jpg	4223_left_eye.jpg	1011.34393	951.873
P28	Recording31	case_1	Middle right	135530680	1730.0	555.0	4224.jpg	4224_right_eye.jpg	4224_left_eye.jpg	1646.3022	948.7753
P28	Recording31	case_1	Middle left	136903793	152.0	558.0	4225.jpg	4225_right_eye.jpg	4225_left_eye.jpg	235.67499	951.8003
P28	Recording31	case_1	Bottom right	138715823	1758.0	951.0	4226.jpg	4226_right_eye.jpg	4226_left_eye.jpg	1644.1472	1069.4403
P28	Recording31	case_1	Top left	140159927	142.0	106.0	4227.jpg	4227_right_eye.jpg	4227_left_eye.jpg	151.7879	505.07452
P28	Recording31	case_1	Bottom center	141849540	931.0	938.0	4228.jpg	4228_right_eye.jpg	4228_left_eye.jpg	1066.8761	1072.0348
P28	Recording31	case_1	Top center	143232762	939.0	120.0	4229.jpg	4229_right_eye.jpg	4229_left_eye.jpg	828.4699	577.07526
P28	Recording31	case_1	Top left	144865838	135.0	112.0	4230.jpg	4230_right_eye.jpg	4230_left_eye.jpg	123.43517	499.64783
P28	Recording31	case_1	Middle center	146432242	938.0	559.0	4231.jpg	4231_right_eye.jpg	4231_left_eye.jpg	1006.84985	1006.769
P28	Recording31	case_1	Bottom right	147912006	1747.0	913.0	4232.jpg	4232_right_eye.jpg	4232_left_eye.jpg	1633.2953	1063.812
P28	Recording31	case_1	Middle left	149488285	147.0	548.0	4233.jpg	4233_right_eye.jpg	4233_left_eye.jpg	392.47052	910.37024
P28	Recording31	case_1	Middle right	151338115	1750.0	558.0	4234.jpg	4234_right_eye.jpg	4234_left_eye.jpg	1664.9136	992.7919
P28	Recording31	case_1	Bottom center	152584577	939.0	938.0	4235.jpg	4235_right_eye.jpg	4235_left_eye.jpg	1007.5161	1061.0133
P28	Recording31	case_1	Top center	153851043	939.0	110.0	4236.jpg	4236_right_eye.jpg	4236_left_eye.jpg	912.98615	550.7094
P28	Recording31	case_1	Top right	155144151	1750.0	127.0	4237.jpg	4237_right_eye.jpg	4237_left_eye.jpg	1671.7554	432.80475
P28	Recording31	case_1	Bottom left	156560576	135.0	922.0	4238.jpg	4238_right_eye.jpg	4238_left_eye.jpg	288.6676	1050.7542
P28	Recording31	case_2	Top left	189981776	521.0	178.0	4239.jpg	4239_right_eye.jpg	4239_left_eye.jpg	402.18472	313.1331
P28	Recording31	case_2	Bottom right	191608185	1753.0	929.0	4240.jpg	4240_right_eye.jpg	4240_left_eye.jpg	1296.8591	1065.5354
P28	Recording31	case_2	Middle left	193241245	153.0	542.0	4241.jpg	4241_right_eye.jpg	4241_left_eye.jpg	392.4112	841.7638
P28	Recording31	case_2	Bottom left	194497718	148.0	935.0	4242.jpg	4242_right_eye.jpg	4242_left_eye.jpg	456.27634	1032.5372
P28	Recording31	case_2	Middle center	195754176	937.0	573.0	4243.jpg	4243_right_eye.jpg	4243_left_eye.jpg	834.28424	921.27985
P28	Recording31	case_2	Top center	196983976	942.0	107.0	4244.jpg	4244_right_eye.jpg	4244_left_eye.jpg	931.8648	499.3075
P28	Recording31	case_2	Bottom center	198330417	935.0	924.0	4245.jpg	4245_right_eye.jpg	4245_left_eye.jpg	968.99915	1069.9102
P28	Recording31	case_2	Middle right	199800050	1742.0	548.0	4246.jpg	4246_right_eye.jpg	4246_left_eye.jpg	1567.4679	1001.1916
P28	Recording31	case_2	Top right	201346462	1808.0	107.0	4247.jpg	4247_right_eye.jpg	4247_left_eye.jpg	1741.6877	471.45877
P28	Recording31	case_2	Top center	202809695	933.0	92.0	4248.jpg	4248_right_eye.jpg	4248_left_eye.jpg	899.99567	450.8782
P28	Recording31	case_2	Bottom center	203952729	929.0	928.0	4249.jpg	4249_right_eye.jpg	4249_left_eye.jpg	1012.8636	1070.4395
P28	Recording31	case_2	Top right	205152533	1712.0	127.0	4250.jpg	4250_right_eye.jpg	4250_left_eye.jpg	1702.9648	433.9251
P28	Recording31	case_2	Middle right	206209126	1738.0	538.0	4251.jpg	4251_right_eye.jpg	4251_left_eye.jpg	1615.4714	966.3972
P28	Recording31	case_2	Middle left	207402254	144.0	547.0	4252.jpg	4252_right_eye.jpg	4252_left_eye.jpg	460.50052	883.3998
P28	Recording31	case_2	Top left	208488762	134.0	90.0	4253.jpg	4253_right_eye.jpg	4253_left_eye.jpg	270.4236	427.29388
P28	Recording31	case_2	Bottom right	209865090	1745.0	920.0	4254.jpg	4254_right_eye.jpg	4254_left_eye.jpg	1437.9922	1070.0443
P28	Recording31	case_2	Bottom left	211144880	141.0	929.0	4255.jpg	4255_right_eye.jpg	4255_left_eye.jpg	454.56064	1053.6743
P28	Recording31	case_2	Middle center	212274808	939.0	569.0	4256.jpg	4256_right_eye.jpg	4256_left_eye.jpg	913.65216	934.3849
P28	Recording31	case_2	Top center	213537828	951.0	111.0	4257.jpg	4257_right_eye.jpg	4257_left_eye.jpg	848.3687	477.20474
P28	Recording31	case_2	Bottom center	214634423	924.0	935.0	4258.jpg	4258_right_eye.jpg	4258_left_eye.jpg	911.3753	1072.4692
P28	Recording31	case_2	Top right	216090744	1737.0	122.0	4259.jpg	4259_right_eye.jpg	4259_left_eye.jpg	1691.3699	501.81332
P28	Recording31	case_2	Bottom left	217603791	140.0	929.0	4260.jpg	4260_right_eye.jpg	4260_left_eye.jpg	609.3982	1014.8911
P28	Recording31	case_2	Middle center	218673770	937.0	577.0	4261.jpg	4261_right_eye.jpg	4261_left_eye.jpg	891.68933	919.8032
P28	Recording31	case_2	Bottom right	219866899	1757.0	934.0	4262.jpg	4262_right_eye.jpg	4262_left_eye.jpg	1491.5491	1068.1708
P28	Recording31	case_2	Middle right	221050025	1739.0	545.0	4263.jpg	4263_right_eye.jpg	4263_left_eye.jpg	1587.587	940.2726
P28	Recording31	case_2	Middle left	222569781	147.0	556.0	4264.jpg	4264_right_eye.jpg	4264_left_eye.jpg	654.0078	902.32086
P28	Recording31	case_2	Top left	224009447	103.0	56.0	4265.jpg	4265_right_eye.jpg	4265_left_eye.jpg	370.69553	378.34094
P28	Recording31	case_3	Top center	262313273	946.0	116.0	4266.jpg	4266_right_eye.jpg	4266_left_eye.jpg	1246.6813	66.88334
P28	Recording31	case_3	Middle center	263719714	932.0	567.0	4267.jpg	4267_right_eye.jpg	4267_left_eye.jpg	1068.233	16.313652
P28	Recording31	case_3	Middle left	265056058	104.0	507.0	4268.jpg	4268_right_eye.jpg	4268_left_eye.jpg	679.7544	32.972103
P28	Recording31	case_3	Top left	266522611	98.0	88.0	4269.jpg	4269_right_eye.jpg	4269_left_eye.jpg	608.9471	197.06213
P28	Recording31	case_3	Bottom left	267872280	127.0	929.0	4270.jpg	4270_right_eye.jpg	4270_left_eye.jpg	504.08313	50.48191
P28	Recording31	case_3	Bottom center	269178715	931.0	935.0	4271.jpg	4271_right_eye.jpg	4271_left_eye.jpg	943.33496	16.257801
P28	Recording31	case_3	Middle right	270578543	1753.0	553.0	4272.jpg	4272_right_eye.jpg	4272_left_eye.jpg	1617.7764	39.897552
P28	Recording31	case_3	Bottom right	271761751	1735.0	954.0	4273.jpg	4273_right_eye.jpg	4273_left_eye.jpg	1684.0829	24.48092
P28	Recording31	case_3	Top right	273064793	1808.0	143.0	4274.jpg	4274_right_eye.jpg	4274_left_eye.jpg	1458.3828	44.204285
P28	Recording31	case_3	Bottom center	274314671	931.0	945.0	4275.jpg	4275_right_eye.jpg	4275_left_eye.jpg	969.13763	23.485407
P28	Recording31	case_3	Top left	275881106	105.0	99.0	4276.jpg	4276_right_eye.jpg	4276_left_eye.jpg	570.98773	113.98245
P28	Recording31	case_3	Top right	277200882	1737.0	140.0	4277.jpg	4277_right_eye.jpg	4277_left_eye.jpg	1617.8809	120.286606
P28	Recording31	case_3	Middle right	278347508			4278.jpg	4278_right_eye.jpg	4278_left_eye.jpg	1737.9376	30.977915
P28	Recording31	case_3	Middle center	279663718	935.0	562.0	4279.jpg	4279_right_eye.jpg	4279_left_eye.jpg	1136.4681	23.33342
P28	Recording31	case_3	Bottom left	280880287	82.0	902.0	4280.jpg	4280_right_eye.jpg	4280_left_eye.jpg	520.3231	65.418625
P28	Recording31	case_3	Middle left	282010004	145.0	542.0	4281.jpg	4281_right_eye.jpg	4281_left_eye.jpg	531.65326	18.554106
P28	Recording31	case_3	Bottom right	283409767	1750.0	941.0	4282.jpg	4282_right_eye.jpg	4282_left_eye.jpg	1753.6089	51.190258
P28	Recording31	case_3	Top center	284456284	937.0	134.0	4283.jpg	4283_right_eye.jpg	4283_left_eye.jpg	1213.3322	154.99945
P28	Recording31	case_3	Bottom left	285882669	133.0	928.0	4284.jpg	4284_right_eye.jpg	4284_left_eye.jpg	401.12283	73.85595
P28	Recording31	case_3	Bottom right	287185909	1729.0	944.0	4285.jpg	4285_right_eye.jpg	4285_left_eye.jpg	1787.1584	57.905823
P28	Recording31	case_3	Top center	288352379	937.0	140.0	4286.jpg	4286_right_eye.jpg	4286_left_eye.jpg	1193.675	130.43294
P28	Recording31	case_3	Middle left	289392211	133.0	542.0	4287.jpg	4287_right_eye.jpg	4287_left_eye.jpg	338.08524	21.071058
P28	Recording31	case_3	Top right	290338730	1730.0	137.0	4288.jpg	4288_right_eye.jpg	4288_left_eye.jpg	1525.3844	192.59572
P28	Recording31	case_3	Bottom center	291225255	937.0	938.0	4289.jpg	4289_right_eye.jpg	4289_left_eye.jpg	1113.9569	51.297646
P28	Recording31	case_3	Middle center	292391727	926.0	562.0	4290.jpg	4290_right_eye.jpg	4290_left_eye.jpg	1144.1873	29.444813
P28	Recording31	case_3	Top left	293401568	139.0	122.0	4291.jpg	4291_right_eye.jpg	4291_left_eye.jpg	574.43774	39.531864
P28	Recording31	case_3	Middle right	294611364	1221.0	471.0	4292.jpg	4292_right_eye.jpg	4292_left_eye.jpg	1355.8438	129.21991
P28	Recording31	case_4	Bottom center	328482495	934.0	930.0	4293.jpg	4293_right_eye.jpg	4293_left_eye.jpg	1831.2618	105.963326
P28	Recording31	case_4	Top left	329472319	129.0	112.0	4294.jpg	4294_right_eye.jpg	4294_left_eye.jpg	1412.9749	46.729275
P28	Recording31	case_4	Top right	330642037	1728.0	153.0	4295.jpg	4295_right_eye.jpg	4295_left_eye.jpg	1840.2751	72.412346
P28	Recording31	case_4	Middle center	331761854	944.0	567.0	4296.jpg	4296_right_eye.jpg	4296_left_eye.jpg	1684.6628	101.849846
P28	Recording31	case_4	Middle right	332848342	1735.0	554.0	4297.jpg	4297_right_eye.jpg	4297_left_eye.jpg	1883.742	261.15265
P28	Recording31	case_4	Top center	334378200	931.0	136.0	4298.jpg	4298_right_eye.jpg	4298_left_eye.jpg	1684.6818	19.482342
P28	Recording31	case_4	Middle left	335294574	147.0	548.0	4299.jpg	4299_right_eye.jpg	4299_left_eye.jpg	1211.0771	152.78285
P28	Recording31	case_4	Bottom left	336424524	143.0	934.0	4300.jpg	4300_right_eye.jpg	4300_left_eye.jpg	1267.9327	192.10619
P28	Recording31	case_4	Bottom right	337537687	1730.0	951.0	4301.jpg	4301_right_eye.jpg	4301_left_eye.jpg	1693.8358	559.8228
P28	Recording31	case_4	Bottom right	338650823	1730.0	951.0	4302.jpg	4302_right_eye.jpg	4302_left_eye.jpg	1752.3842	441.03424
P28	Recording31	case_4	Bottom center	340113807	934.0	928.0	4303.jpg	4303_right_eye.jpg	4303_left_eye.jpg	1724.9153	376.678
P28	Recording31	case_4	Top left	341233631	153.0	107.0	4304.jpg	4304_right_eye.jpg	4304_left_eye.jpg	1283.173	39.363674
P28	Recording31	case_4	Top center	342176906	937.0	133.0	4305.jpg	4305_right_eye.jpg	4305_left_eye.jpg	1663.2997	52.083515
P28	Recording31	case_4	Middle center	343146656	935.0	559.0	4306.jpg	4306_right_eye.jpg	4306_left_eye.jpg	1779.3661	112.290695
P28	Recording31	case_4	Middle left	344066471	122.0	552.0	4307.jpg	4307_right_eye.jpg	4307_left_eye.jpg	1111.884	124.69753
P28	Recording31	case_4	Top right	345056447	1739.0	132.0	4308.jpg	4308_right_eye.jpg	4308_left_eye.jpg	1803.8403	119.87372
P28	Recording31	case_4	Bottom left	345962953	134.0	942.0	4309.jpg	4309_right_eye.jpg	4309_left_eye.jpg	1250.4435	193.20656
P28	Recording31	case_4	Middle right	346962799	1723.0	568.0	4310.jpg	4310_right_eye.jpg	4310_left_eye.jpg	1698.4734	392.27707
P28	Recording31	case_4	Top center	347872649	937.0	124.0	4311.jpg	4311_right_eye.jpg	4311_left_eye.jpg	1612.4435	27.961836
P28	Recording31	case_4	Top right	348752507	1735.0	150.0	4312.jpg	4312_right_eye.jpg	4312_left_eye.jpg	1809.351	85.04247
P28	Recording31	case_4	Middle center	349585704	949.0	570.0	4313.jpg	4313_right_eye.jpg	4313_left_eye.jpg	1716.8285	139.41571
P28	Recording31	case_4	Top left	350578870	137.0	126.0	4314.jpg	4314_right_eye.jpg	4314_left_eye.jpg	953.0853	44.798374
P28	Recording31	case_4	Bottom right	351648690	1738.0	953.0	4315.jpg	4315_right_eye.jpg	4315_left_eye.jpg	1569.6998	610.8408
P28	Recording31	case_4	Bottom left	352648540	130.0	940.0	4316.jpg	4316_right_eye.jpg	4316_left_eye.jpg	1204.1144	219.3643
P28	Recording31	case_4	Bottom center	353568375	930.0	958.0	4317.jpg	4317_right_eye.jpg	4317_left_eye.jpg	1682.8135	332.29855
P28	Recording31	case_4	Middle left	354618100	132.0	553.0	4318.jpg	4318_right_eye.jpg	4318_left_eye.jpg	1138.237	138.28601
P28	Recording31	case_4	Middle right	355601379	1724.0	580.0	4319.jpg	4319_right_eye.jpg	4319_left_eye.jpg	831.7607	184.73921
P28	Recording31	case_5	Bottom center	389425727	928.0	931.0	4320.jpg	4320_right_eye.jpg	4320_left_eye.jpg	738.14386	982.27057
P28	Recording31	case_5	Middle center	390752202	930.0	551.0	4321.jpg	4321_right_eye.jpg	4321_left_eye.jpg	942.22766	830.4157
P28	Recording31	case_5	Middle right	392288707	1739.0	540.0	4322.jpg	4322_right_eye.jpg	4322_left_eye.jpg	1713.4503	997.49005
P28	Recording31	case_5	Bottom right	393235216	1745.0	941.0	4323.jpg	4323_right_eye.jpg	4323_left_eye.jpg	1610.3054	1015.0322
P28	Recording31	case_5	Middle left	394488369	132.0	532.0	4324.jpg	4324_right_eye.jpg	4324_left_eye.jpg	85.88539	828.7556
P28	Recording31	case_5	Top center	395408213	943.0	131.0	4325.jpg	4325_right_eye.jpg	4325_left_eye.jpg	990.6642	516.98627
P28	Recording31	case_5	Bottom left	396697899	710.0	589.0	4326.jpg	4326_right_eye.jpg	4326_left_eye.jpg	736.3207	900.68317
P28	Recording31	case_5	Top left	398211004	123.0	114.0	4327.jpg	4327_right_eye.jpg	4327_left_eye.jpg	50.7286	526.67566
P28	Recording31	case_5	Top right	399424143	1742.0	148.0	4328.jpg	4328_right_eye.jpg	4328_left_eye.jpg	1684.6377	474.28424
P28	Recording31	case_5	Bottom center	400584072	935.0	934.0	4329.jpg	4329_right_eye.jpg	4329_left_eye.jpg	643.7835	917.8243
P28	Recording31	case_5	Top center	401680552	939.0	128.0	4330.jpg	4330_right_eye.jpg	4330_left_eye.jpg	936.48425	712.37683
P28	Recording31	case_5	Bottom left	402433749	114.0	936.0	4331.jpg	4331_right_eye.jpg	4331_left_eye.jpg	102.17571	999.8219
P28	Recording31	case_5	Bottom right	403456793	1729.0	942.0	4332.jpg	4332_right_eye.jpg	4332_left_eye.jpg	1704.8137	987.13055
P28	Recording31	case_5	Top right	404290018	1755.0	145.0	4333.jpg	4333_right_eye.jpg	4333_left_eye.jpg	1701.6376	430.3422
P28	Recording31	case_5	Middle center	405289841	934.0	552.0	4334.jpg	4334_right_eye.jpg	4334_left_eye.jpg	939.6702	881.4887
P28	Recording31	case_5	Middle left	406113147	138.0	536.0	4335.jpg	4335_right_eye.jpg	4335_left_eye.jpg	124.848946	876.4775
P28	Recording31	case_5	Middle right	407049514	1723.0	552.0	4336.jpg	4336_right_eye.jpg	4336_left_eye.jpg	1847.3988	689.9826
P28	Recording31	case_5	Top left	407912845	123.0	91.0	4337.jpg	4337_right_eye.jpg	4337_left_eye.jpg	43.289467	530.7098
P28	Recording31	case_5	Bottom right	408849237	1737.0	940.0	4338.jpg	4338_right_eye.jpg	4338_left_eye.jpg	1644.8477	900.57605
P28	Recording31	case_5	Middle center	409969079	935.0	571.0	4339.jpg	4339_right_eye.jpg	4339_left_eye.jpg	836.8285	790.97
P28	Recording31	case_5	Top left	410939012	130.0	100.0	4340.jpg	4340_right_eye.jpg	4340_left_eye.jpg	54.41787	526.0773
P28	Recording31	case_5	Bottom center	412138819	937.0	936.0	4341.jpg	4341_right_eye.jpg	4341_left_eye.jpg	780.6302	1015.9509
P28	Recording31	case_5	Middle right	413391954	1751.0	557.0	4342.jpg	4342_right_eye.jpg	4342_left_eye.jpg	1695.2444	891.2419
P28	Recording31	case_5	Middle left	414471774	136.0	555.0	4343.jpg	4343_right_eye.jpg	4343_left_eye.jpg	102.78073	942.8444
P28	Recording31	case_5	Top center	415481493	936.0	142.0	4344.jpg	4344_right_eye.jpg	4344_left_eye.jpg	795.05164	672.12476
P28	Recording31	case_5	Top right	416424758	1770.0	131.0	4345.jpg	4345_right_eye.jpg	4345_left_eye.jpg	1737.599	510.5285
P28	Recording31	case_5	Bottom left	417527829	136.0	954.0	4346.jpg	4346_right_eye.jpg	4346_left_eye.jpg	171.15976	1045.3678
P28	Recording31	case_6	Middle center	432738807	932.0	567.0	4347.jpg	4347_right_eye.jpg	4347_left_eye.jpg	883.36804	907.05695
P28	Recording31	case_6	Bottom left	433858628	132.0	928.0	4348.jpg	4348_right_eye.jpg	4348_left_eye.jpg	91.50643	1033.7084
P28	Recording31	case_6	Bottom right	434865134	1728.0	938.0	4349.jpg	4349_right_eye.jpg	4349_left_eye.jpg	1609.9723	1059.4447
P28	Recording31	case_6	Top center	435858197	929.0	123.0	4350.jpg	4350_right_eye.jpg	4350_left_eye.jpg	745.2422	654.397
P28	Recording31	case_6	Bottom center	436794832	935.0	938.0	4351.jpg	4351_right_eye.jpg	4351_left_eye.jpg	853.6282	1040.5562
P28	Recording31	case_6	Middle right	437967961	1713.0	570.0	4352.jpg	4352_right_eye.jpg	4352_left_eye.jpg	1665.3762	902.52216
P28	Recording31	case_6	Top right	438967824	1732.0	140.0	4353.jpg	4353_right_eye.jpg	4353_left_eye.jpg	1802.6165	418.86023
P28	Recording31	case_6	Top left	439937553	138.0	120.0	4354.jpg	4354_right_eye.jpg	4354_left_eye.jpg	58.006226	585.61206
P28	Recording31	case_6	Middle left	440890747	140.0	551.0	4355.jpg	4355_right_eye.jpg	4355_left_eye.jpg	133.28922	950.35596
P28	Recording31	case_6	Middle center	441993992	936.0	565.0	4356.jpg	4356_right_eye.jpg	4356_left_eye.jpg	900.4946	952.64435
P28	Recording31	case_6	Bottom center	442953826	925.0	947.0	4357.jpg	4357_right_eye.jpg	4357_left_eye.jpg	941.8225	1057.7175
P28	Recording31	case_6	Top center	443920344	939.0	124.0	4358.jpg	4358_right_eye.jpg	4358_left_eye.jpg	1017.9508	580.02826
P28	Recording31	case_6	Bottom right	444786868	1727.0	944.0	4359.jpg	4359_right_eye.jpg	4359_left_eye.jpg	1581.343	1054.4324
P28	Recording31	case_6	Top left	445873357	143.0	102.0	4360.jpg	4360_right_eye.jpg	4360_left_eye.jpg	29.093622	482.564
P28	Recording31	case_6	Bottom left	447019724	1034.0	488.0	4361.jpg	4361_right_eye.jpg	4361_left_eye.jpg	1219.8351	716.6208
P28	Recording31	case_6	Top right	447736276	1742.0	133.0	4362.jpg	4362_right_eye.jpg	4362_left_eye.jpg	1829.1034	428.76932
P28	Recording31	case_6	Middle right	448616150	1724.0	555.0	4363.jpg	4363_right_eye.jpg	4363_left_eye.jpg	1779.7429	815.66754
P28	Recording31	case_6	Middle left	449432768	152.0	551.0	4364.jpg	4364_right_eye.jpg	4364_left_eye.jpg	37.180367	933.1803
P28	Recording31	case_6	Middle left	450505929	152.0	551.0	4365.jpg	4365_right_eye.jpg	4365_left_eye.jpg	36.56683	957.7276
P28	Recording31	case_6	Top center	451528997	941.0	128.0	4366.jpg	4366_right_eye.jpg	4366_left_eye.jpg	901.01276	689.1005
P28	Recording31	case_6	Bottom left	452305641	127.0	929.0	4367.jpg	4367_right_eye.jpg	4367_left_eye.jpg	55.691147	1034.8937
P28	Recording31	case_6	Middle center	453552095	934.0	561.0	4368.jpg	4368_right_eye.jpg	4368_left_eye.jpg	996.79083	931.28827
P28	Recording31	case_6	Top left	454425282	138.0	112.0	4369.jpg	4369_right_eye.jpg	4369_left_eye.jpg	33.39415	489.77756
P28	Recording31	case_6	Bottom right	455368363	1721.0	937.0	4370.jpg	4370_right_eye.jpg	4370_left_eye.jpg	1763.4229	1056.3833
P28	Recording31	case_6	Bottom center	456298314	938.0	941.0	4371.jpg	4371_right_eye.jpg	4371_left_eye.jpg	924.37634	1058.268
P28	Recording31	case_6	Top right	457401366	1712.0	134.0	4372.jpg	4372_right_eye.jpg	4372_left_eye.jpg	1841.16	494.7749
P28	Recording31	case_6	Middle right	458354549	1717.0	564.0	4373.jpg	4373_right_eye.jpg	4373_left_eye.jpg	1851.7333	935.7821
P29	Recording32	case_1	Bottom center	124254886	940.0	952.0	4374.jpg	4374_right_eye.jpg	4374_left_eye.jpg	1198.2599	1062.0946
P29	Recording32	case_1	Top left	127334396	156.0	128.0	4375.jpg	4375_right_eye.jpg	4375_left_eye.jpg	519.5172	558.00104
P29	Recording32	case_1	Bottom left	129910539	163.0	945.0	4376.jpg	4376_right_eye.jpg	4376_left_eye.jpg	432.2093	1011.858
P29	Recording32	case_1	Middle left	132076864	166.0	568.0	4377.jpg	4377_right_eye.jpg	4377_left_eye.jpg	511.25674	854.90857
P29	Recording32	case_1	Bottom right	134213282	1719.0	943.0	4378.jpg	4378_right_eye.jpg	4378_left_eye.jpg	1871.2532	993.7763
P29	Recording32	case_1	Top center	136292934	947.0	132.0	4379.jpg	4379_right_eye.jpg	4379_left_eye.jpg	1320.9186	612.1158
P29	Recording32	case_1	Top right	138229285	1737.0	132.0	4380.jpg	4380_right_eye.jpg	4380_left_eye.jpg	1909.4338	511.35925
P29	Recording32	case_1	Middle center	140485489	941.0	520.0	4381.jpg	4381_right_eye.jpg	4381_left_eye.jpg	1273.008	861.7915
P29	Recording32	case_1	Middle right	142768543	1705.0	558.0	4382.jpg	4382_right_eye.jpg	4382_left_eye.jpg	1862.0192	830.6314
P29	Recording32	case_1	Top center	144644766	945.0	132.0	4383.jpg	4383_right_eye.jpg	4383_left_eye.jpg	1289.28	661.4642
P29	Recording32	case_1	Bottom center	146747899	873.0	450.0	4384.jpg	4384_right_eye.jpg	4384_left_eye.jpg	1126.1836	849.231
P29	Recording32	case_1	Top left	148654252	154.0	119.0	4385.jpg	4385_right_eye.jpg	4385_left_eye.jpg	338.68628	652.6998
P29	Recording32	case_1	Middle right	150493950	1708.0	555.0	4386.jpg	4386_right_eye.jpg	4386_left_eye.jpg	1881.268	688.44336
P29	Recording32	case_1	Top right	152613610	759.0	174.0	4387.jpg	4387_right_eye.jpg	4387_left_eye.jpg	1041.3683	729.9327
P29	Recording32	case_1	Middle center	154636494	933.0	548.0	4388.jpg	4388_right_eye.jpg	4388_left_eye.jpg	1202.5349	886.5204
P29	Recording32	case_1	Middle left	156462856	156.0	554.0	4389.jpg	4389_right_eye.jpg	4389_left_eye.jpg	338.2023	958.1208
P29	Recording32	case_1	Bottom left	158255713	1110.0	474.0	4390.jpg	4390_right_eye.jpg	4390_left_eye.jpg	1472.4395	792.446
P29	Recording32	case_1	Bottom right	159689006	1712.0	929.0	4391.jpg	4391_right_eye.jpg	4391_left_eye.jpg	1848.6665	1007.2796
