Participant	Recording	Case	Stimul	Timestamp	Fixation_X	Fixation_Y	File	Right_eye_normalized	Left_eye_normalized
P24	Recording27	case_1	Top left	122899830	188.0	118.0	3585.jpg	3585_right_eye.jpg	3585_left_eye.jpg
P24	Recording27	case_1	Top right	124012987	1741.0	130.0	3586.jpg	3586_right_eye.jpg	3586_left_eye.jpg
P24	Recording27	case_1	Top center	124972820	960.0	100.0	3587.jpg	3587_right_eye.jpg	3587_left_eye.jpg
P24	Recording27	case_1	Middle left	125932686	198.0	575.0	3588.jpg	3588_right_eye.jpg	3588_left_eye.jpg
P24	Recording27	case_1	Bottom left	126975717	856.0	963.0	3589.jpg	3589_right_eye.jpg	3589_left_eye.jpg
P24	Recording27	case_1	Middle center	127915579	969.0	505.0	3590.jpg	3590_right_eye.jpg	3590_left_eye.jpg
P24	Recording27	case_2	Bottom center	149126722			3591.jpg	3591_right_eye.jpg	3591_left_eye.jpg
P24	Recording27	case_2	Bottom right	150006892			3592.jpg	3592_right_eye.jpg	3592_left_eye.jpg
P24	Recording27	case_2	Top right	150838729			3593.jpg	3593_right_eye.jpg	3593_left_eye.jpg
P24	Recording27	case_2	Top center	151598815			3594.jpg	3594_right_eye.jpg	3594_left_eye.jpg
P24	Recording27	case_2	Middle left	152390687			3595.jpg	3595_right_eye.jpg	3595_left_eye.jpg
P24	Recording27	case_2	Middle center	153166678			3596.jpg	3596_right_eye.jpg	3596_left_eye.jpg
P24	Recording27	case_2	Middle right	154262603			3597.jpg	3597_right_eye.jpg	3597_left_eye.jpg
P24	Recording27	case_2	Top left	155390572			3598.jpg	3598_right_eye.jpg	3598_left_eye.jpg
P24	Recording27	case_2	Bottom left	156878607			3599.jpg	3599_right_eye.jpg	3599_left_eye.jpg
P24	Recording27	case_2	Bottom center	157831096			3600.jpg	3600_right_eye.jpg	3600_left_eye.jpg
P24	Recording27	case_2	Middle right	158902855			3601.jpg	3601_right_eye.jpg	3601_left_eye.jpg
P24	Recording27	case_2	Bottom left	160022645			3602.jpg	3602_right_eye.jpg	3602_left_eye.jpg
P24	Recording27	case_2	Bottom right	160950689			3603.jpg	3603_right_eye.jpg	3603_left_eye.jpg
P24	Recording27	case_2	Top left	162214699			3604.jpg	3604_right_eye.jpg	3604_left_eye.jpg
P24	Recording27	case_2	Middle center	162910822			3605.jpg	3605_right_eye.jpg	3605_left_eye.jpg
P24	Recording27	case_2	Top right	164070697			3606.jpg	3606_right_eye.jpg	3606_left_eye.jpg
P24	Recording27	case_2	Top center	165006775			3607.jpg	3607_right_eye.jpg	3607_left_eye.jpg
P24	Recording27	case_2	Middle left	165958716			3608.jpg	3608_right_eye.jpg	3608_left_eye.jpg
P24	Recording27	case_2	Top left	166814593			3609.jpg	3609_right_eye.jpg	3609_left_eye.jpg
P24	Recording27	case_2	Top right	168046701			3610.jpg	3610_right_eye.jpg	3610_left_eye.jpg
P24	Recording27	case_2	Bottom right	169030661			3611.jpg	3611_right_eye.jpg	3611_left_eye.jpg
P24	Recording27	case_2	Middle center	170180225			3612.jpg	3612_right_eye.jpg	3612_left_eye.jpg
P24	Recording27	case_2	Bottom center	171054655			3613.jpg	3613_right_eye.jpg	3613_left_eye.jpg
P24	Recording27	case_2	Top center	171854793			3614.jpg	3614_right_eye.jpg	3614_left_eye.jpg
P24	Recording27	case_2	Bottom left	172798603			3615.jpg	3615_right_eye.jpg	3615_left_eye.jpg
P24	Recording27	case_2	Middle right	173982823			3616.jpg	3616_right_eye.jpg	3616_left_eye.jpg
P24	Recording27	case_2	Middle left	175110713			3617.jpg	3617_right_eye.jpg	3617_left_eye.jpg
P24	Recording27	case_3	Middle center	214611404	958.0	588.0	3618.jpg	3618_right_eye.jpg	3618_left_eye.jpg
P24	Recording27	case_3	Top right	215491268	1724.0	125.0	3619.jpg	3619_right_eye.jpg	3619_left_eye.jpg
P24	Recording27	case_3	Bottom left	216381217	174.0	933.0	3620.jpg	3620_right_eye.jpg	3620_left_eye.jpg
P24	Recording27	case_3	Top center	217284295	965.0	99.0	3621.jpg	3621_right_eye.jpg	3621_left_eye.jpg
P24	Recording27	case_3	Bottom right	218117456	1741.0	924.0	3622.jpg	3622_right_eye.jpg	3622_left_eye.jpg
P24	Recording27	case_3	Middle left	219100783	192.0	531.0	3623.jpg	3623_right_eye.jpg	3623_left_eye.jpg
P24	Recording27	case_3	Top left	219813977	191.0	100.0	3624.jpg	3624_right_eye.jpg	3624_left_eye.jpg
P24	Recording27	case_3	Bottom center	220803711	939.0	933.0	3625.jpg	3625_right_eye.jpg	3625_left_eye.jpg
P24	Recording27	case_3	Middle right	221813653	1724.0	539.0	3626.jpg	3626_right_eye.jpg	3626_left_eye.jpg
P24	Recording27	case_3	Top center	223093468	254.0	850.0	3627.jpg	3627_right_eye.jpg	3627_left_eye.jpg
P24	Recording27	case_3	Middle center	224139948	958.0	552.0	3628.jpg	3628_right_eye.jpg	3628_left_eye.jpg
P24	Recording27	case_3	Bottom right	225309648	1743.0	917.0	3629.jpg	3629_right_eye.jpg	3629_left_eye.jpg
P24	Recording27	case_3	Middle left	226299592	191.0	558.0	3630.jpg	3630_right_eye.jpg	3630_left_eye.jpg
P24	Recording27	case_3	Top left	227315988	199.0	110.0	3631.jpg	3631_right_eye.jpg	3631_left_eye.jpg
P24	Recording27	case_3	Bottom center	228355818	955.0	946.0	3632.jpg	3632_right_eye.jpg	3632_left_eye.jpg
P24	Recording27	case_3	Top right	229315677	1747.0	105.0	3633.jpg	3633_right_eye.jpg	3633_left_eye.jpg
P24	Recording27	case_3	Bottom left	230548787	165.0	943.0	3634.jpg	3634_right_eye.jpg	3634_left_eye.jpg
P24	Recording27	case_3	Middle right	231581974	1719.0	554.0	3635.jpg	3635_right_eye.jpg	3635_left_eye.jpg
P24	Recording27	case_3	Top center	232331964	943.0	97.0	3636.jpg	3636_right_eye.jpg	3636_left_eye.jpg
P24	Recording27	case_3	Middle left	233245143	171.0	561.0	3637.jpg	3637_right_eye.jpg	3637_left_eye.jpg
P24	Recording27	case_3	Middle right	234308199	1745.0	524.0	3638.jpg	3638_right_eye.jpg	3638_left_eye.jpg
P24	Recording27	case_3	Top right	235238154	1730.0	152.0	3639.jpg	3639_right_eye.jpg	3639_left_eye.jpg
P24	Recording27	case_3	Top left	236621263	191.0	130.0	3640.jpg	3640_right_eye.jpg	3640_left_eye.jpg
P24	Recording27	case_3	Bottom center	237531011	948.0	938.0	3641.jpg	3641_right_eye.jpg	3641_left_eye.jpg
P24	Recording27	case_3	Bottom right	238560959	1447.0	474.0	3642.jpg	3642_right_eye.jpg	3642_left_eye.jpg
P24	Recording27	case_3	Middle center	239437388	961.0	499.0	3643.jpg	3643_right_eye.jpg	3643_left_eye.jpg
P24	Recording27	case_3	Bottom left	240323907	154.0	926.0	3644.jpg	3644_right_eye.jpg	3644_left_eye.jpg
P24	Recording27	case_4	Bottom left	273221967	174.0	933.0	3645.jpg	3645_right_eye.jpg	3645_left_eye.jpg
P24	Recording27	case_4	Middle right	274211710	1725.0	545.0	3646.jpg	3646_right_eye.jpg	3646_left_eye.jpg
P24	Recording27	case_4	Top right	275171550	1752.0	118.0	3647.jpg	3647_right_eye.jpg	3647_left_eye.jpg
P24	Recording27	case_4	Top left	276091369	183.0	90.0	3648.jpg	3648_right_eye.jpg	3648_left_eye.jpg
P24	Recording27	case_4	Middle center	277101334	954.0	546.0	3649.jpg	3649_right_eye.jpg	3649_left_eye.jpg
P24	Recording27	case_4	Middle left	278164377	185.0	560.0	3650.jpg	3650_right_eye.jpg	3650_left_eye.jpg
P24	Recording27	case_4	Bottom right	279267634	1736.0	918.0	3651.jpg	3651_right_eye.jpg	3651_left_eye.jpg
P24	Recording27	case_4	Bottom center	280357360	952.0	944.0	3652.jpg	3652_right_eye.jpg	3652_left_eye.jpg
P24	Recording27	case_4	Top center	281037206	953.0	111.0	3653.jpg	3653_right_eye.jpg	3653_left_eye.jpg
P24	Recording27	case_4	Top left	282093836	180.0	115.0	3654.jpg	3654_right_eye.jpg	3654_left_eye.jpg
P24	Recording27	case_4	Bottom right	282907033	1730.0	916.0	3655.jpg	3655_right_eye.jpg	3655_left_eye.jpg
P24	Recording27	case_4	Middle center	283626922	956.0	530.0	3656.jpg	3656_right_eye.jpg	3656_left_eye.jpg
P24	Recording27	case_4	Top center	284580097	956.0	96.0	3657.jpg	3657_right_eye.jpg	3657_left_eye.jpg
P24	Recording27	case_4	Bottom left	285419953	186.0	914.0	3658.jpg	3658_right_eye.jpg	3658_left_eye.jpg
P24	Recording27	case_4	Middle left	286093191	211.0	565.0	3659.jpg	3659_right_eye.jpg	3659_left_eye.jpg
P24	Recording27	case_4	Middle right	287036276	1719.0	560.0	3660.jpg	3660_right_eye.jpg	3660_left_eye.jpg
P24	Recording27	case_4	Bottom center	287836133	948.0	934.0	3661.jpg	3661_right_eye.jpg	3661_left_eye.jpg
P24	Recording27	case_4	Top right	288732770	1735.0	113.0	3662.jpg	3662_right_eye.jpg	3662_left_eye.jpg
P24	Recording27	case_4	Top left	289652609	198.0	111.0	3663.jpg	3663_right_eye.jpg	3663_left_eye.jpg
P24	Recording27	case_4	Bottom right	290405809	1725.0	918.0	3664.jpg	3664_right_eye.jpg	3664_left_eye.jpg
P24	Recording27	case_4	Middle center	291406828	958.0	513.0	3665.jpg	3665_right_eye.jpg	3665_left_eye.jpg
P24	Recording27	case_4	Bottom left	292382874			3666.jpg	3666_right_eye.jpg	3666_left_eye.jpg
P24	Recording27	case_4	Middle right	293098712	1737.0	544.0	3667.jpg	3667_right_eye.jpg	3667_left_eye.jpg
P24	Recording27	case_4	Top right	293981886	1744.0	114.0	3668.jpg	3668_right_eye.jpg	3668_left_eye.jpg
P24	Recording27	case_4	Bottom center	294811753	964.0	948.0	3669.jpg	3669_right_eye.jpg	3669_left_eye.jpg
P24	Recording27	case_4	Middle left	295684947	204.0	541.0	3670.jpg	3670_right_eye.jpg	3670_left_eye.jpg
P24	Recording27	case_4	Top center	296541481	968.0	84.0	3671.jpg	3671_right_eye.jpg	3671_left_eye.jpg
P24	Recording27	case_5	Bottom left	335451841	190.0	937.0	3672.jpg	3672_right_eye.jpg	3672_left_eye.jpg
P24	Recording27	case_5	Middle center	336221615	958.0	439.0	3673.jpg	3673_right_eye.jpg	3673_left_eye.jpg
P24	Recording27	case_5	Bottom center	337223091	969.0	938.0	3674.jpg	3674_right_eye.jpg	3674_left_eye.jpg
P24	Recording27	case_5	Bottom right	338107963	1710.0	929.0	3675.jpg	3675_right_eye.jpg	3675_left_eye.jpg
P24	Recording27	case_5	Middle left	338987817	213.0	536.0	3676.jpg	3676_right_eye.jpg	3676_left_eye.jpg
P24	Recording27	case_5	Top center	339900997	966.0	135.0	3677.jpg	3677_right_eye.jpg	3677_left_eye.jpg
P24	Recording27	case_5	Top right	340907530	1740.0	125.0	3678.jpg	3678_right_eye.jpg	3678_left_eye.jpg
P24	Recording27	case_5	Top left	341837481	212.0	133.0	3679.jpg	3679_right_eye.jpg	3679_left_eye.jpg
P24	Recording27	case_5	Middle right	342677354	1738.0	545.0	3680.jpg	3680_right_eye.jpg	3680_left_eye.jpg
P24	Recording27	case_5	Middle left	343547097	187.0	570.0	3681.jpg	3681_right_eye.jpg	3681_left_eye.jpg
P24	Recording27	case_5	Top center	344380291	957.0	99.0	3682.jpg	3682_right_eye.jpg	3682_left_eye.jpg
P24	Recording27	case_5	Top right	345300154	1747.0	142.0	3683.jpg	3683_right_eye.jpg	3683_left_eye.jpg
P24	Recording27	case_5	Middle right	345980045	1748.0	534.0	3684.jpg	3684_right_eye.jpg	3684_left_eye.jpg
P24	Recording27	case_5	Bottom center	346723348	966.0	939.0	3685.jpg	3685_right_eye.jpg	3685_left_eye.jpg
P24	Recording27	case_5	Bottom right	347413123	1716.0	910.0	3686.jpg	3686_right_eye.jpg	3686_left_eye.jpg
P24	Recording27	case_5	Middle center	348156454	948.0	428.0	3687.jpg	3687_right_eye.jpg	3687_left_eye.jpg
P24	Recording27	case_5	Top left	349276257	218.0	120.0	3688.jpg	3688_right_eye.jpg	3688_left_eye.jpg
P24	Recording27	case_5	Bottom left	350149455	194.0	929.0	3689.jpg	3689_right_eye.jpg	3689_left_eye.jpg
P24	Recording27	case_5	Middle right	350995983	1736.0	523.0	3690.jpg	3690_right_eye.jpg	3690_left_eye.jpg
P24	Recording27	case_5	Top right	351939051	1744.0	131.0	3691.jpg	3691_right_eye.jpg	3691_left_eye.jpg
P24	Recording27	case_5	Bottom right	352772235	1725.0	947.0	3692.jpg	3692_right_eye.jpg	3692_left_eye.jpg
P24	Recording27	case_5	Bottom left	353555567	205.0	915.0	3693.jpg	3693_right_eye.jpg	3693_left_eye.jpg
P24	Recording27	case_5	Middle center	354448758	959.0	472.0	3694.jpg	3694_right_eye.jpg	3694_left_eye.jpg
P24	Recording27	case_5	Top left	355235300	196.0	95.0	3695.jpg	3695_right_eye.jpg	3695_left_eye.jpg
P24	Recording27	case_5	Bottom center	356188484	957.0	941.0	3696.jpg	3696_right_eye.jpg	3696_left_eye.jpg
P24	Recording27	case_5	Top center	356955014	957.0	139.0	3697.jpg	3697_right_eye.jpg	3697_left_eye.jpg
P24	Recording27	case_5	Middle left	357788215	197.0	513.0	3698.jpg	3698_right_eye.jpg	3698_left_eye.jpg
P24	Recording27	case_6	Bottom center	371446002	967.0	947.0	3699.jpg	3699_right_eye.jpg	3699_left_eye.jpg
P24	Recording27	case_6	Top right	372205875	1729.0	132.0	3700.jpg	3700_right_eye.jpg	3700_left_eye.jpg
P24	Recording27	case_6	Top left	373219046	195.0	117.0	3701.jpg	3701_right_eye.jpg	3701_left_eye.jpg
P24	Recording27	case_6	Bottom left	374195446	195.0	918.0	3702.jpg	3702_right_eye.jpg	3702_left_eye.jpg
P24	Recording27	case_6	Top center	375188623	974.0	110.0	3703.jpg	3703_right_eye.jpg	3703_left_eye.jpg
P24	Recording27	case_6	Bottom right	376101805	1721.0	903.0	3704.jpg	3704_right_eye.jpg	3704_left_eye.jpg
P24	Recording27	case_6	Middle center	377101652	971.0	549.0	3705.jpg	3705_right_eye.jpg	3705_left_eye.jpg
P24	Recording27	case_6	Middle left	377821526	189.0	535.0	3706.jpg	3706_right_eye.jpg	3706_left_eye.jpg
P24	Recording27	case_6	Middle right	378668012	1727.0	554.0	3707.jpg	3707_right_eye.jpg	3707_left_eye.jpg
P24	Recording27	case_6	Top center	379597999	954.0	120.0	3708.jpg	3708_right_eye.jpg	3708_left_eye.jpg
P24	Recording27	case_6	Top left	380501071	189.0	126.0	3709.jpg	3709_right_eye.jpg	3709_left_eye.jpg
P24	Recording27	case_6	Bottom left	381564209	189.0	918.0	3710.jpg	3710_right_eye.jpg	3710_left_eye.jpg
P24	Recording27	case_6	Bottom center	382437425	956.0	949.0	3711.jpg	3711_right_eye.jpg	3711_left_eye.jpg
P24	Recording27	case_6	Top right	383214090	1733.0	123.0	3712.jpg	3712_right_eye.jpg	3712_left_eye.jpg
P24	Recording27	case_6	Middle left	384100594	187.0	551.0	3713.jpg	3713_right_eye.jpg	3713_left_eye.jpg
P24	Recording27	case_6	Middle center	385166799			3714.jpg	3714_right_eye.jpg	3714_left_eye.jpg
P24	Recording27	case_6	Bottom right	385723541	1730.0	922.0	3715.jpg	3715_right_eye.jpg	3715_left_eye.jpg
P24	Recording27	case_6	Middle right	386523383	1705.0	512.0	3716.jpg	3716_right_eye.jpg	3716_left_eye.jpg
P24	Recording27	case_6	Bottom right	387310033	1727.0	908.0	3717.jpg	3717_right_eye.jpg	3717_left_eye.jpg
P24	Recording27	case_6	Bottom left	388163247	270.0	493.0	3718.jpg	3718_right_eye.jpg	3718_left_eye.jpg
P24	Recording27	case_6	Middle center	388773141	958.0	466.0	3719.jpg	3719_right_eye.jpg	3719_left_eye.jpg
P24	Recording27	case_6	Top right	389476349	1707.0	123.0	3720.jpg	3720_right_eye.jpg	3720_left_eye.jpg
P24	Recording27	case_6	Top center	390259546	959.0	116.0	3721.jpg	3721_right_eye.jpg	3721_left_eye.jpg
P24	Recording27	case_6	Middle right	391122728	1706.0	539.0	3722.jpg	3722_right_eye.jpg	3722_left_eye.jpg
P24	Recording27	case_6	Top left	391925932	216.0	123.0	3723.jpg	3723_right_eye.jpg	3723_left_eye.jpg
P24	Recording27	case_6	Bottom center	392725805	944.0	955.0	3724.jpg	3724_right_eye.jpg	3724_left_eye.jpg
P24	Recording27	case_6	Middle left	393615111	207.0	522.0	3725.jpg	3725_right_eye.jpg	3725_left_eye.jpg
P25	Recording28	case_1	Bottom center	137128607	960.0	938.0	3726.jpg	3726_right_eye.jpg	3726_left_eye.jpg
P25	Recording28	case_1	Top left	139201598	151.0	134.0	3727.jpg	3727_right_eye.jpg	3727_left_eye.jpg
P25	Recording28	case_1	Bottom left	141447876	156.0	903.0	3728.jpg	3728_right_eye.jpg	3728_left_eye.jpg
P25	Recording28	case_1	Middle center	143800830	965.0	499.0	3729.jpg	3729_right_eye.jpg	3729_left_eye.jpg
P25	Recording28	case_1	Middle left	145657096	160.0	557.0	3730.jpg	3730_right_eye.jpg	3730_left_eye.jpg
P25	Recording28	case_1	Top right	147866833	1777.0	172.0	3731.jpg	3731_right_eye.jpg	3731_left_eye.jpg
P25	Recording28	case_1	Middle right	149759845	1763.0	572.0	3732.jpg	3732_right_eye.jpg	3732_left_eye.jpg
P25	Recording28	case_1	Top center	152056130	969.0	161.0	3733.jpg	3733_right_eye.jpg	3733_left_eye.jpg
P25	Recording28	case_1	Bottom right	154642362	1752.0	955.0	3734.jpg	3734_right_eye.jpg	3734_left_eye.jpg
P25	Recording28	case_1	Middle right	156632031	1759.0	582.0	3735.jpg	3735_right_eye.jpg	3735_left_eye.jpg
P25	Recording28	case_1	Top left	158848206	154.0	156.0	3736.jpg	3736_right_eye.jpg	3736_left_eye.jpg
P25	Recording28	case_1	Bottom right	161184586	1753.0	946.0	3737.jpg	3737_right_eye.jpg	3737_left_eye.jpg
P25	Recording28	case_1	Top center	163097616	957.0	179.0	3738.jpg	3738_right_eye.jpg	3738_left_eye.jpg
P25	Recording28	case_1	Middle left	165033852	158.0	545.0	3739.jpg	3739_right_eye.jpg	3739_left_eye.jpg
P25	Recording28	case_1	Bottom center	167153522	957.0	951.0	3740.jpg	3740_right_eye.jpg	3740_left_eye.jpg
P25	Recording28	case_1	Bottom left	169089952	147.0	938.0	3741.jpg	3741_right_eye.jpg	3741_left_eye.jpg
P25	Recording28	case_1	Top right	171209603	1765.0	183.0	3742.jpg	3742_right_eye.jpg	3742_left_eye.jpg
P25	Recording28	case_1	Middle center	173359102	959.0	506.0	3743.jpg	3743_right_eye.jpg	3743_left_eye.jpg
P25	Recording28	case_1	Middle right	175402221	1748.0	586.0	3744.jpg	3744_right_eye.jpg	3744_left_eye.jpg
P25	Recording28	case_1	Middle center	177058611	959.0	500.0	3745.jpg	3745_right_eye.jpg	3745_left_eye.jpg
P25	Recording28	case_1	Top left	178968158	147.0	160.0	3746.jpg	3746_right_eye.jpg	3746_left_eye.jpg
P25	Recording28	case_1	Top right	180721218	1769.0	175.0	3747.jpg	3747_right_eye.jpg	3747_left_eye.jpg
P25	Recording28	case_1	Middle left	182537706	158.0	552.0	3748.jpg	3748_right_eye.jpg	3748_left_eye.jpg
P25	Recording28	case_1	Bottom right	184633914	1737.0	959.0	3749.jpg	3749_right_eye.jpg	3749_left_eye.jpg
P25	Recording28	case_1	Bottom center	186433722	957.0	949.0	3750.jpg	3750_right_eye.jpg	3750_left_eye.jpg
P25	Recording28	case_1	Bottom left	188280086	153.0	933.0	3751.jpg	3751_right_eye.jpg	3751_left_eye.jpg
P25	Recording28	case_1	Top center	190106459	953.0	178.0	3752.jpg	3752_right_eye.jpg	3752_left_eye.jpg
P25	Recording28	case_2	Middle center	218579530			3753.jpg	3753_right_eye.jpg	3753_left_eye.jpg
P25	Recording28	case_2	Middle left	220627856			3754.jpg	3754_right_eye.jpg	3754_left_eye.jpg
P25	Recording28	case_2	Top left	222384374	143.0	42.0	3755.jpg	3755_right_eye.jpg	3755_left_eye.jpg
P25	Recording28	case_2	Bottom center	224297390	924.0	964.0	3756.jpg	3756_right_eye.jpg	3756_left_eye.jpg
P25	Recording28	case_2	Middle right	226297060	1790.0	526.0	3757.jpg	3757_right_eye.jpg	3757_left_eye.jpg
P25	Recording28	case_2	Top right	228355753			3758.jpg	3758_right_eye.jpg	3758_left_eye.jpg
P25	Recording28	case_2	Top center	230115522			3759.jpg	3759_right_eye.jpg	3759_left_eye.jpg
P25	Recording28	case_2	Bottom right	231762801	1802.0	933.0	3760.jpg	3760_right_eye.jpg	3760_left_eye.jpg
P25	Recording28	case_2	Bottom left	233415873	142.0	923.0	3761.jpg	3761_right_eye.jpg	3761_left_eye.jpg
P25	Recording28	case_2	Middle right	235179823			3762.jpg	3762_right_eye.jpg	3762_left_eye.jpg
P25	Recording28	case_2	Middle left	236979750	140.0	434.0	3763.jpg	3763_right_eye.jpg	3763_left_eye.jpg
P25	Recording28	case_2	Middle center	238635541			3764.jpg	3764_right_eye.jpg	3764_left_eye.jpg
P25	Recording28	case_2	Bottom right	240434702	1794.0	920.0	3765.jpg	3765_right_eye.jpg	3765_left_eye.jpg
P25	Recording28	case_2	Top center	242137609	904.0	106.0	3766.jpg	3766_right_eye.jpg	3766_left_eye.jpg
P25	Recording28	case_2	Top left	243720801	140.0	61.0	3767.jpg	3767_right_eye.jpg	3767_left_eye.jpg
P25	Recording28	case_2	Bottom left	245393853	142.0	936.0	3768.jpg	3768_right_eye.jpg	3768_left_eye.jpg
P25	Recording28	case_2	Bottom center	247240228	924.0	986.0	3769.jpg	3769_right_eye.jpg	3769_left_eye.jpg
P25	Recording28	case_2	Top right	249049798	1774.0	131.0	3770.jpg	3770_right_eye.jpg	3770_left_eye.jpg
P25	Recording28	case_2	Top left	250576220	148.0	66.0	3771.jpg	3771_right_eye.jpg	3771_left_eye.jpg
P25	Recording28	case_2	Bottom right	252352702	1799.0	914.0	3772.jpg	3772_right_eye.jpg	3772_left_eye.jpg
P25	Recording28	case_2	Middle left	254192424	140.0	530.0	3773.jpg	3773_right_eye.jpg	3773_left_eye.jpg
P25	Recording28	case_2	Middle center	255932137	952.0	519.0	3774.jpg	3774_right_eye.jpg	3774_left_eye.jpg
P25	Recording28	case_2	Bottom left	257751811	148.0	941.0	3775.jpg	3775_right_eye.jpg	3775_left_eye.jpg
P25	Recording28	case_2	Top right	259408093	1769.0	123.0	3776.jpg	3776_right_eye.jpg	3776_left_eye.jpg
P25	Recording28	case_2	Top center	261363897	969.0	68.0	3777.jpg	3777_right_eye.jpg	3777_left_eye.jpg
P25	Recording28	case_2	Middle right	263499579			3778.jpg	3778_right_eye.jpg	3778_left_eye.jpg
P25	Recording28	case_2	Bottom center	265283604	928.0	966.0	3779.jpg	3779_right_eye.jpg	3779_left_eye.jpg
P25	Recording28	case_3	Middle left	299138171	129.0	549.0	3780.jpg	3780_right_eye.jpg	3780_left_eye.jpg
P25	Recording28	case_3	Bottom center	301167944	950.0	944.0	3781.jpg	3781_right_eye.jpg	3781_left_eye.jpg
P25	Recording28	case_3	Bottom left	303034295	144.0	913.0	3782.jpg	3782_right_eye.jpg	3782_left_eye.jpg
P25	Recording28	case_3	Middle right	304850658	1756.0	565.0	3783.jpg	3783_right_eye.jpg	3783_left_eye.jpg
P25	Recording28	case_3	Middle center	306531769	954.0	520.0	3784.jpg	3784_right_eye.jpg	3784_left_eye.jpg
P25	Recording28	case_3	Top center	307736833	951.0	155.0	3785.jpg	3785_right_eye.jpg	3785_left_eye.jpg
P25	Recording28	case_3	Bottom right	309776495	1753.0	949.0	3786.jpg	3786_right_eye.jpg	3786_left_eye.jpg
P25	Recording28	case_3	Top left	311362898	151.0	142.0	3787.jpg	3787_right_eye.jpg	3787_left_eye.jpg
P25	Recording28	case_3	Top right	313032504	1770.0	168.0	3788.jpg	3788_right_eye.jpg	3788_left_eye.jpg
P25	Recording28	case_3	Bottom center	314569027	956.0	944.0	3789.jpg	3789_right_eye.jpg	3789_left_eye.jpg
P25	Recording28	case_3	Middle left	316311933	153.0	550.0	3790.jpg	3790_right_eye.jpg	3790_left_eye.jpg
P25	Recording28	case_3	Bottom right	318258313	1741.0	958.0	3791.jpg	3791_right_eye.jpg	3791_left_eye.jpg
P25	Recording28	case_3	Middle right	319738065	1744.0	580.0	3792.jpg	3792_right_eye.jpg	3792_left_eye.jpg
P25	Recording28	case_3	Bottom left	321754488	145.0	934.0	3793.jpg	3793_right_eye.jpg	3793_left_eye.jpg
P25	Recording28	case_3	Middle center	323290798	947.0	464.0	3794.jpg	3794_right_eye.jpg	3794_left_eye.jpg
P25	Recording28	case_3	Top left	324993853	154.0	157.0	3795.jpg	3795_right_eye.jpg	3795_left_eye.jpg
P25	Recording28	case_3	Top right	326856990	1758.0	183.0	3796.jpg	3796_right_eye.jpg	3796_left_eye.jpg
P25	Recording28	case_3	Top center	328473253	957.0	179.0	3797.jpg	3797_right_eye.jpg	3797_left_eye.jpg
P25	Recording28	case_3	Middle center	330199668	957.0	464.0	3798.jpg	3798_right_eye.jpg	3798_left_eye.jpg
P25	Recording28	case_3	Bottom left	331712737	148.0	929.0	3799.jpg	3799_right_eye.jpg	3799_left_eye.jpg
P25	Recording28	case_3	Top right	333432467	1763.0	180.0	3800.jpg	3800_right_eye.jpg	3800_left_eye.jpg
P25	Recording28	case_3	Bottom right	335522221	1750.0	952.0	3801.jpg	3801_right_eye.jpg	3801_left_eye.jpg
P25	Recording28	case_3	Middle left	337528547	164.0	542.0	3802.jpg	3802_right_eye.jpg	3802_left_eye.jpg
P25	Recording28	case_3	Top center	338914980	951.0	172.0	3803.jpg	3803_right_eye.jpg	3803_left_eye.jpg
P25	Recording28	case_3	Middle right	340641364	1740.0	582.0	3804.jpg	3804_right_eye.jpg	3804_left_eye.jpg
P25	Recording28	case_3	Bottom center	342074468	953.0	964.0	3805.jpg	3805_right_eye.jpg	3805_left_eye.jpg
P25	Recording28	case_3	Top left	343650867	160.0	176.0	3806.jpg	3806_right_eye.jpg	3806_left_eye.jpg
P25	Recording28	case_4	Bottom left	384090696	136.0	917.0	3807.jpg	3807_right_eye.jpg	3807_left_eye.jpg
P25	Recording28	case_4	Top right	385970354	1774.0	164.0	3808.jpg	3808_right_eye.jpg	3808_left_eye.jpg
P25	Recording28	case_4	Bottom right	387746864	1767.0	945.0	3809.jpg	3809_right_eye.jpg	3809_left_eye.jpg
P25	Recording28	case_4	Top left	389559896	156.0	149.0	3810.jpg	3810_right_eye.jpg	3810_left_eye.jpg
P25	Recording28	case_4	Middle center	391312936	971.0	443.0	3811.jpg	3811_right_eye.jpg	3811_left_eye.jpg
P25	Recording28	case_4	Middle right	393072637	1748.0	575.0	3812.jpg	3812_right_eye.jpg	3812_left_eye.jpg
P25	Recording28	case_4	Top center	394905680	953.0	159.0	3813.jpg	3813_right_eye.jpg	3813_left_eye.jpg
P25	Recording28	case_4	Bottom center	396618740	954.0	953.0	3814.jpg	3814_right_eye.jpg	3814_left_eye.jpg
P25	Recording28	case_4	Middle left	398311798	158.0	546.0	3815.jpg	3815_right_eye.jpg	3815_left_eye.jpg
P25	Recording28	case_4	Middle center	400187631	963.0	451.0	3816.jpg	3816_right_eye.jpg	3816_left_eye.jpg
P25	Recording28	case_4	Bottom left	401664489	144.0	928.0	3817.jpg	3817_right_eye.jpg	3817_left_eye.jpg
P25	Recording28	case_4	Middle left	403217563	156.0	552.0	3818.jpg	3818_right_eye.jpg	3818_left_eye.jpg
P25	Recording28	case_4	Bottom right	404874061	1742.0	956.0	3819.jpg	3819_right_eye.jpg	3819_left_eye.jpg
P25	Recording28	case_4	Middle right	406320485	1749.0	570.0	3820.jpg	3820_right_eye.jpg	3820_left_eye.jpg
